ratio 1,ratio 2,key,in_g_vs_s,p_value_g_vs_s,statistic_g_vs_s,in_h_vs_s,p_value_h_vs_s,statistic_h_vs_s,in_h_vs_g,p_value_h_vs_g,statistic_h_vs_g,presence_count
na_mn,co_ti,na_mn||co_ti,False,,,False,,,True,2.4348315758305166e-38,0.0365167204033105,1
cr_na,sc_si,cr_na||sc_si,False,,,False,,,True,2.775267028676749e-38,0.0372667480928049,1
na_v,cr_na,na_v||cr_na,False,,,False,,,True,2.879131990248685e-38,0.0407986800295695,1
na_mn,na_ti,na_mn||na_ti,False,,,False,,,True,3.1694758573432e-38,0.0474206065347915,1
na_mn,co_mn,na_mn||co_mn,False,,,False,,,True,3.2522801731703277e-38,0.0388429508852816,1
y_ti,cr_na,y_ti||cr_na,False,,,False,,,True,3.2843226570429693e-38,0.0387346280606281,1
co_ca,na_mn,co_ca||na_mn,False,,,False,,,True,3.414260335690925e-38,0.0369190408621674,1
cr_na,co_nd,cr_na||co_nd,False,,,False,,,True,3.53548810308607e-38,0.0496702843053497,1
cr_na,cr_k,cr_na||cr_k,False,,,False,,,True,4.1521797185896125e-38,0.0349365754484317,1
sc_ni,cr_na,sc_ni||cr_na,False,,,False,,,True,4.243946622354455e-38,0.035580297648866,1
co_cu,cr_na,co_cu||cr_na,False,,,False,,,True,4.7939974743054e-38,0.0362600470222247,1
nd_na,k_na,nd_na||k_na,False,,,False,,,True,4.916044328366816e-38,0.0646692664871212,1
v_mn,cr_na,v_mn||cr_na,False,,,False,,,True,5.419332115472671e-38,0.0377132501991997,1
na_mn,nd_v,na_mn||nd_v,False,,,False,,,True,8.014388896498594e-38,0.0500277047052068,1
ti_cu,cr_na,ti_cu||cr_na,False,,,False,,,True,8.887238194691057e-38,0.0382627415117907,1
na_mn,v_ni,na_mn||v_ni,False,,,False,,,True,9.916146948053282e-38,0.0359936686604517,1
cr_v,cr_na,cr_v||cr_na,False,,,False,,,True,1.1177324084346766e-37,0.037404826070488,1
k_y,nd_na,k_y||nd_na,False,,,False,,,True,1.1537054885587258e-37,0.0591765765543608,1
na_mn,co_v,na_mn||co_v,False,,,False,,,True,1.4657813559208297e-37,0.035739938838663,1
sc_y,cr_na,sc_y||cr_na,False,,,False,,,True,1.4853998489987717e-37,0.0398685446561248,1
ni_cu,na_mn,ni_cu||na_mn,False,,,False,,,True,1.549879233490786e-37,0.0368446858106872,1
cr_na,sc_k,cr_na||sc_k,False,,,False,,,True,1.8144228360731816e-37,0.0340642961036537,1
ni_ca,na_mn,ni_ca||na_mn,False,,,False,,,True,1.8437729141777515e-37,0.0359792529168549,1
cr_na,co_na,cr_na||co_na,False,,,False,,,True,2.29395576514208e-37,0.0420114144208115,1
k_ti,cr_na,k_ti||cr_na,False,,,False,,,True,2.428273511429096e-37,0.0345643552704964,1
y_ca,cr_na,y_ca||cr_na,False,,,False,,,True,3.839860524234741e-37,0.039992406795618,1
na_mn,sc_si,na_mn||sc_si,False,,,False,,,True,4.209164602644903e-37,0.0369330903508274,1
k_ca,cr_na,k_ca||cr_na,False,,,False,,,True,4.678111738894238e-37,0.034499809587692,1
ti_cu,na_mn,ti_cu||na_mn,False,,,False,,,True,5.807593547281289e-37,0.0378691123219068,1
na_mn,sc_ni,na_mn||sc_ni,False,,,False,,,True,8.669314046304588e-37,0.0353326506254368,1
na_mn,cr_v,na_mn||cr_v,False,,,False,,,True,1.0141274845146348e-36,0.0372516502962724,1
co_cu,na_mn,co_cu||na_mn,False,,,False,,,True,1.447679667572214e-36,0.0358421775721149,1
si_y,nd_na,si_y||nd_na,False,,,False,,,True,1.5213172624046087e-36,0.0550470799376544,1
na_mn,sc_y,na_mn||sc_y,False,,,False,,,True,1.6493743018188657e-36,0.0394080967742898,1
nd_v,cr_na,nd_v||cr_na,False,,,False,,,True,1.911597238447969e-36,0.048422173679169,1
na_ca,nd_ba,na_ca||nd_ba,False,,,False,,,True,2.228872232794525e-36,0.0456803583816073,1
na_mn,na_v,na_mn||na_v,False,,,False,,,True,2.3029079801337466e-36,0.0401387333150148,1
sc_ca,na_mn,sc_ca||na_mn,False,,,False,,,True,2.4353708346861152e-36,0.0346529972501896,1
nd_cu,na_mn,nd_cu||na_mn,False,,,False,,,True,2.526735705961092e-36,0.0566318788820515,1
na_mn,y_ti,na_mn||y_ti,False,,,False,,,True,2.853287949891652e-36,0.0381366025033533,1
v_cu,cr_na,v_cu||cr_na,False,,,False,,,True,4.198545926088127e-36,0.0354273209522842,1
ca_cu,cr_na,ca_cu||cr_na,False,,,False,,,True,6.577873887897093e-36,0.038458177728129,1
ca_cu,na_mn,ca_cu||na_mn,False,,,False,,,True,7.549876713754674e-36,0.0387235751051788,1
na_ni,nd_ba,na_ni||nd_ba,False,,,False,,,True,8.934281632683814e-36,0.041222351667478,1
na_mn,co_na,na_mn||co_na,False,,,False,,,True,1.0868051648517178e-35,0.0411608443295023,1
na_mn,k_ti,na_mn||k_ti,False,,,False,,,True,1.3789782085066108e-35,0.0342142096778117,1
y_ca,na_mn,y_ca||na_mn,False,,,False,,,True,1.380462253712902e-35,0.039463874841494,1
cr_ba,nd_na,cr_ba||nd_na,False,,,False,,,True,1.7020620677560442e-35,0.0553107448915009,1
na_zn,nd_na,na_zn||nd_na,False,,,False,,,True,2.468608079576445e-35,0.0573942624585731,1
nd_na,k_si,nd_na||k_si,False,,,False,,,True,2.523488767008977e-35,0.0543705005843604,1
nd_cu,cr_na,nd_cu||cr_na,False,,,False,,,True,2.878116531323397e-35,0.0552494906179379,1
na_mn,k_na,na_mn||k_na,False,,,False,,,True,3.0131838658657926e-35,0.0475501889029548,1
zn_y,nd_na,zn_y||nd_na,False,,,False,,,True,3.2500539033470605e-35,0.0541993820986647,1
k_ca,na_mn,k_ca||na_mn,False,,,False,,,True,4.356234752102931e-35,0.0338839656233433,1
k_na,cr_na,k_na||cr_na,False,,,False,,,True,4.918115426968648e-35,0.0478961484795285,1
na_mn,sc_k,na_mn||sc_k,False,,,False,,,True,5.277638626390152e-35,0.0334705264252216,1
si_na,cr_na,si_na||cr_na,False,,,False,,,True,5.453218935685046e-35,0.0387502205217774,1
na_ti,nd_ba,na_ti||nd_ba,False,,,False,,,True,7.570645645547203e-35,0.0423121913389335,1
ba_mn,nd_na,ba_mn||nd_na,False,,,False,,,True,9.473339973173825e-35,0.0554300766377477,1
k_mn,cr_na,k_mn||cr_na,False,,,False,,,True,1.0105076773372843e-34,0.0338000728121466,1
v_cu,na_mn,v_cu||na_mn,False,,,False,,,True,1.1216399457974092e-34,0.0351143513467432,1
mn_cu,na_ni,mn_cu||na_ni,False,,,False,,,True,1.943819177034802e-34,0.029893446968036,1
v_mn,na_mn,v_mn||na_mn,False,,,False,,,True,2.040050119016501e-34,0.0367240044128586,1
si_y,cr_na,si_y||cr_na,False,,,False,,,True,2.8536384108746222e-34,0.0334802473155719,1
mn_cu,na_ti,mn_cu||na_ti,False,,,False,,,True,3.082701017574172e-34,0.032807918134831,1
nd_ba,sc_na,nd_ba||sc_na,False,,,False,,,True,3.1057196060396473e-34,0.0437253552343033,1
si_cu,na_mn,si_cu||na_mn,False,,,False,,,True,4.307042141174032e-34,0.0337619103459978,1
cr_zn,cr_na,cr_zn||cr_na,False,,,False,,,True,4.8175953585383205e-34,0.0339153631161875,1
na_ti,cr_si,na_ti||cr_si,False,,,False,,,True,5.152781223541203e-34,0.0300823956958392,1
na_ni,cr_ni,na_ni||cr_ni,False,,,False,,,True,7.0494168906251034e-34,0.0243092974010006,1
zn_ca,nd_na,zn_ca||nd_na,False,,,False,,,True,8.425159154575569e-34,0.0509667838309218,1
sc_cu,na_mn,sc_cu||na_mn,False,,,False,,,True,1.0516426038007136e-33,0.0377254021252235,1
si_zn,nd_na,si_zn||nd_na,False,,,False,,,True,1.1436702683373321e-33,0.0507096956433324,1
cr_na,k_si,cr_na||k_si,False,,,False,,,True,1.188031440735527e-33,0.0355106908464325,1
na_mn,si_na,na_mn||si_na,False,,,False,,,True,1.221688468855128e-33,0.0381538929351475,1
sc_cu,cr_na,sc_cu||cr_na,False,,,False,,,True,1.4348294258423241e-33,0.0375500136087536,1
k_ni,cr_na,k_ni||cr_na,False,,,False,,,True,1.4508653165085209e-33,0.033581956404761,1
ba_ni,nd_na,ba_ni||nd_na,False,,,False,,,True,1.7061976126146126e-33,0.0514598918024833,1
zn_mn,cr_na,zn_mn||cr_na,False,,,False,,,True,1.8305444215402425e-33,0.034320137912302,1
na_ni,co_cr,na_ni||co_cr,False,,,False,,,True,2.616414442141804e-33,0.0247052849381109,1
ba_ca,nd_na,ba_ca||nd_na,False,,,False,,,True,2.939668618591542e-33,0.0521697175465371,1
k_cu,nd_na,k_cu||nd_na,False,,,False,,,True,3.243644099160229e-33,0.054152079278322,1
ba_ti,nd_na,ba_ti||nd_na,False,,,False,,,True,4.6174748179108356e-33,0.0511071493999924,1
cr_na,co_k,cr_na||co_k,False,,,False,,,True,4.694113487080805e-33,0.0337421446864319,1
na_ca,co_nd,na_ca||co_nd,False,,,False,,,True,5.324490776143649e-33,0.0427016121071845,1
na_mn,k_si,na_mn||k_si,False,,,False,,,True,5.50709168041417e-33,0.0352608767124962,1
na_mn,cr_nd,na_mn||cr_nd,False,,,False,,,True,6.314976384626299e-33,0.0389046530237134,1
na_mn,k_ni,na_mn||k_ni,False,,,False,,,True,6.374575262241226e-33,0.0334729661529119,1
sc_zn,cr_na,sc_zn||cr_na,False,,,False,,,True,6.572605854271382e-33,0.0320195354298947,1
na_cu,cr_na,na_cu||cr_na,False,,,False,,,True,6.988673700888734e-33,0.0357451014002518,1
k_v,nd_na,k_v||nd_na,False,,,False,,,True,8.077678687929404e-33,0.0507572138858228,1
si_ba,nd_na,si_ba||nd_na,False,,,False,,,True,8.671842935743209e-33,0.0503302968835336,1
cr_na,cr_nd,cr_na||cr_nd,False,,,False,,,True,8.853820595389079e-33,0.0380849622556673,1
sc_ba,nd_na,sc_ba||nd_na,False,,,False,,,True,9.119842280089391e-33,0.050743822186439,1
nd_v,nd_na,nd_v||nd_na,False,,,False,,,True,9.532486695952952e-33,0.0622766500923981,1
na_mn,k_mn,na_mn||k_mn,False,,,False,,,True,1.1492256731055443e-32,0.0329087052444259,1
cr_cu,na_ni,cr_cu||na_ni,False,,,False,,,True,1.2163944776980432e-32,0.0291297996081285,1
zn_ti,cr_na,zn_ti||cr_na,False,,,False,,,True,1.2254418822291887e-32,0.0314156718913016,1
na_mn,si_y,na_mn||si_y,False,,,False,,,True,1.343848420991611e-32,0.0332005863457442,1
mn_cu,nd_ba,mn_cu||nd_ba,False,,,False,,,True,1.3807545827365098e-32,0.0386851947119249,1
na_ca,co_mn,na_ca||co_mn,False,,,False,,,True,1.467178042858167e-32,0.03125935591926,1
k_zn,nd_na,k_zn||nd_na,False,,,False,,,True,1.579515291217863e-32,0.0496045995744799,1
k_y,cr_na,k_y||cr_na,False,,,False,,,True,1.987562925037957e-32,0.0377204089049036,1
na_ca,na_ni,na_ca||na_ni,False,,,False,,,True,2.0265596743336948e-32,0.0363810532836419,1
cr_cu,na_ti,cr_cu||na_ti,False,,,False,,,True,2.1971917686251128e-32,0.0318923244538945,1
na_zn,cr_na,na_zn||cr_na,False,,,False,,,True,2.727688444701526e-32,0.0397775044619553,1
ba_v,nd_na,ba_v||nd_na,False,,,False,,,True,2.813263948802536e-32,0.0503484593776483,1
na_mn,co_k,na_mn||co_k,False,,,False,,,True,2.953039685828928e-32,0.0335544048050635,1
ba_y,cr_na,ba_y||cr_na,False,,,False,,,True,3.0134120156607794e-32,0.033032802088842,1
na_ca,nd_ti,na_ca||nd_ti,False,,,False,,,True,3.1287420935527257e-32,0.0385874213841234,1
ni_mn,na_ni,ni_mn||na_ni,False,,,False,,,True,3.53135277048368e-32,0.0236707552364627,1
zn_ni,cr_na,zn_ni||cr_na,False,,,False,,,True,5.183832111498976e-32,0.0311086932979489,1
nd_ba,co_na,nd_ba||co_na,False,,,False,,,True,5.449316486297167e-32,0.0370731958957337,1
nd_ba,k_na,nd_ba||k_na,False,,,False,,,True,5.863021054816551e-32,0.0427662295805983,1
na_ti,co_cr,na_ti||co_cr,False,,,False,,,True,6.000981694926818e-32,0.0274058443562333,1
na_ca,nd_ni,na_ca||nd_ni,False,,,False,,,True,6.461933383811632e-32,0.0395473127707553,1
na_v,nd_ba,na_v||nd_ba,False,,,False,,,True,7.049249381936287e-32,0.0368220784811145,1
co_ba,nd_na,co_ba||nd_na,False,,,False,,,True,7.814250686663321e-32,0.04964002652956,1
na_mn,k_y,na_mn||k_y,False,,,False,,,True,8.03535021986027e-32,0.0375665375744483,1
na_ti,cr_ti,na_ti||cr_ti,False,,,False,,,True,8.34953611149253e-32,0.0267707715465222,1
nd_na,cr_nd,nd_na||cr_nd,False,,,False,,,True,8.765432560984722e-32,0.056399038971203,1
na_mn,ba_y,na_mn||ba_y,False,,,False,,,True,1.037330605275332e-31,0.0332448394671621,1
na_ca,nd_v,na_ca||nd_v,False,,,False,,,True,1.169382893505407e-31,0.0416136403385824,1
zn_cu,nd_na,zn_cu||nd_na,False,,,False,,,True,1.6161185204963302e-31,0.0498422510989904,1
na_mn,sc_zn,na_mn||sc_zn,False,,,False,,,True,1.6829333293223492e-31,0.0314709682232034,1
co_mn,na_ni,co_mn||na_ni,False,,,False,,,True,1.8120683420704456e-31,0.0242971853613165,1
na_ti,co_nd,na_ti||co_nd,False,,,False,,,True,2.439786100470334e-31,0.0396690692194207,1
si_ca,na_ni,si_ca||na_ni,False,,,False,,,True,2.450304979684246e-31,0.0238314920054358,1
na_cu,na_mn,na_cu||na_mn,False,,,False,,,True,3.555887288552152e-31,0.0354377721724773,1
co_mn,na_ti,co_mn||na_ti,False,,,False,,,True,3.783016139324792e-31,0.0272783895707615,1
cr_ti,na_ni,cr_ti||na_ni,False,,,False,,,True,3.955963556507342e-31,0.0217794097266696,1
nd_cu,na_ca,nd_cu||na_ca,False,,,False,,,True,4.043527642581972e-31,0.0484647669703462,1
na_mn,zn_ti,na_mn||zn_ti,False,,,False,,,True,5.041989027943265e-31,0.0308659209232001,1
zn_ca,cr_na,zn_ca||cr_na,False,,,False,,,True,5.4907474516941215e-31,0.0314031183116706,1
co_mn,nd_ba,co_mn||nd_ba,False,,,False,,,True,5.946984365732233e-31,0.0342836073607667,1
si_zn,cr_na,si_zn||cr_na,False,,,False,,,True,6.071803189724469e-31,0.0311611077531123,1
na_mn,na_zn,na_mn||na_zn,False,,,False,,,True,6.160176995260639e-31,0.0386980044575863,1
sc_na,co_nd,sc_na||co_nd,False,,,False,,,True,6.51567748428175e-31,0.0412298173899865,1
na_ca,na_ti,na_ca||na_ti,False,,,False,,,True,7.306167553424569e-31,0.038899898209636,1
ni_mn,na_ti,ni_mn||na_ti,False,,,False,,,True,7.539240539130285e-31,0.0264440400494762,1
cr_cu,nd_ba,cr_cu||nd_ba,False,,,False,,,True,8.641462326952624e-31,0.0371665465243235,1
na_ni,co_nd,na_ni||co_nd,False,,,False,,,True,9.193610295948934e-31,0.0380717876975502,1
na_ti,cr_ni,na_ti||cr_ni,False,,,False,,,True,9.49053454801207e-31,0.0261629349010254,1
zn_y,cr_na,zn_y||cr_na,False,,,False,,,True,1.1465535198527807e-30,0.0343292480950508,1
k_ba,nd_na,k_ba||nd_na,False,,,False,,,True,1.1721952339686263e-30,0.0497531213796548,1
na_ti,nd_ti,na_ti||nd_ti,False,,,False,,,True,1.602718156813469e-30,0.0352643698031756,1
nd_ba,co_cr,nd_ba||co_cr,False,,,False,,,True,1.803476046710022e-30,0.0337167509559049,1
co_zn,cr_na,co_zn||cr_na,False,,,False,,,True,2.519953833064183e-30,0.0303584778509013,1
k_cu,na_mn,k_cu||na_mn,False,,,False,,,True,2.560804058465712e-30,0.0363067215158665,1
na_ti,na_ni,na_ti||na_ni,False,,,False,,,True,2.8300384736477664e-30,0.0328585859031119,1
na_ti,nd_ni,na_ti||nd_ni,False,,,False,,,True,3.238468810936225e-30,0.0364237340447934,1
cr_y,k_na,cr_y||k_na,False,,,False,,,True,3.6312046230825015e-30,0.035324776641417,1
si_ca,na_ti,si_ca||na_ti,False,,,False,,,True,3.921774338859996e-30,0.0264886352668618,1
nd_ba,si_na,nd_ba||si_na,False,,,False,,,True,4.4603954786660364e-30,0.0347374172021946,1
k_cu,cr_na,k_cu||cr_na,False,,,False,,,True,5.307059199941293e-30,0.0361464928941247,1
na_ca,si_ca,na_ca||si_ca,False,,,False,,,True,5.30796707288304e-30,0.0295692078786125,1
nd_mn,nd_na,nd_mn||nd_na,False,,,False,,,True,5.604123264031433e-30,0.0543220285498871,1
na_ti,nd_v,na_ti||nd_v,False,,,False,,,True,5.6367161644917164e-30,0.0387037986761948,1
na_mn,zn_ni,na_mn||zn_ni,False,,,False,,,True,6.3086921857324085e-30,0.0300477378768658,1
ti_mn,na_ti,ti_mn||na_ti,False,,,False,,,True,6.327837722007157e-30,0.0255802781543105,1
na_ni,nd_ni,na_ni||nd_ni,False,,,False,,,True,7.314284565363535e-30,0.0348320193444751,1
nd_ba,co_nd,nd_ba||co_nd,False,,,False,,,True,7.993436363741406e-30,0.0436993391582967,1
nd_cu,na_ti,nd_cu||na_ti,False,,,False,,,True,8.175231305950057e-30,0.0459418383545305,1
zn_ca,na_mn,zn_ca||na_mn,False,,,False,,,True,1.0183370687040467e-29,0.0309223229164132,1
ba_zn,nd_na,ba_zn||nd_na,False,,,False,,,True,1.1706524280716969e-29,0.0475995077143704,1
na_ba,nd_na,na_ba||nd_na,False,,,False,,,True,1.5148456736184366e-29,0.0505450477780988,1
ni_mn,nd_ba,ni_mn||nd_ba,False,,,False,,,True,1.6097509218234594e-29,0.0326787515816247,1
ti_mn,nd_ba,ti_mn||nd_ba,False,,,False,,,True,1.6737186536672614e-29,0.0324639445768416,1
cr_ti,nd_ba,cr_ti||nd_ba,False,,,False,,,True,1.6779820757685488e-29,0.0327503025873244,1
na_ni,nd_v,na_ni||nd_v,False,,,False,,,True,1.7141127374641858e-29,0.037168648634914,1
si_ti,na_ni,si_ti||na_ni,False,,,False,,,True,1.7906460151080342e-29,0.0211445006357815,1
na_mn,si_zn,na_mn||si_zn,False,,,False,,,True,1.8881362276132642e-29,0.0304807466709997,1
k_na,co_nd,k_na||co_nd,False,,,False,,,True,2.112546904195025e-29,0.0405309516248587,1
k_zn,cr_na,k_zn||cr_na,False,,,False,,,True,2.1700157792444278e-29,0.0308522970930159,1
nd_cu,sc_na,nd_cu||sc_na,False,,,False,,,True,2.2330496911668558e-29,0.0469983732475797,1
mn_cu,co_na,mn_cu||co_na,False,,,False,,,True,2.2976527765256976e-29,0.026098180066875,1
mn_cu,na_v,mn_cu||na_v,False,,,False,,,True,2.4925225920193025e-29,0.0256126308177795,1
na_mn,nd_mn,na_mn||nd_mn,False,,,False,,,True,3.4369048286540844e-29,0.0370150398121973,1
na_ca,sc_y,na_ca||sc_y,False,,,False,,,True,3.885016935136694e-29,0.0314826183425095,1
na_y,cr_na,na_y||cr_na,False,,,False,,,True,4.4677897258910564e-29,0.0317207074411973,1
nd_cu,na_ni,nd_cu||na_ni,False,,,False,,,True,4.4811840686429555e-29,0.0442385364467088,1
cr_ni,nd_ba,cr_ni||nd_ba,False,,,False,,,True,4.7311562024340436e-29,0.0323013424377666,1
ba_cu,nd_na,ba_cu||nd_na,False,,,False,,,True,4.981589146436935e-29,0.0480624669975997,1
nd_ti,na_ni,nd_ti||na_ni,False,,,False,,,True,5.0137935658759697e-29,0.032414163158671,1
nd_v,sc_na,nd_v||sc_na,False,,,False,,,True,5.381306547702921e-29,0.0398072256941013,1
na_ca,cr_mn,na_ca||cr_mn,False,,,False,,,True,6.624743117512408e-29,0.0266436340231743,1
mn_cu,k_na,mn_cu||k_na,False,,,False,,,True,6.718774071875191e-29,0.0334283206338111,1
y_mn,k_na,y_mn||k_na,False,,,False,,,True,8.560823676517508e-29,0.0347310116692347,1
na_ca,y_ti,na_ca||y_ti,False,,,False,,,True,9.886442620083935e-29,0.0298438466474732,1
nd_cu,k_na,nd_cu||k_na,False,,,False,,,True,1.092297180468765e-28,0.0464335463189322,1
na_ti,si_ni,na_ti||si_ni,False,,,False,,,True,1.1328374220819794e-28,0.0236504540647319,1
nd_ti,k_na,nd_ti||k_na,False,,,False,,,True,1.1563516000718024e-28,0.0368039623294746,1
si_ca,nd_ba,si_ca||nd_ba,False,,,False,,,True,1.2127867794858874e-28,0.0319750292358063,1
na_ca,na_v,na_ca||na_v,False,,,False,,,True,1.247405231812458e-28,0.0311956018369872,1
y_ca,nd_ba,y_ca||nd_ba,False,,,False,,,True,1.3426148674829383e-28,0.0340198719554241,1
na_mn,zn_y,na_mn||zn_y,False,,,False,,,True,1.3691269680352091e-28,0.0327820846118264,1
na_ca,sc_si,na_ca||sc_si,False,,,False,,,True,1.3749788689979715e-28,0.0282063384388898,1
nd_cu,nd_ba,nd_cu||nd_ba,False,,,False,,,True,1.5175140742951935e-28,0.04864914639278,1
na_mn,na_y,na_mn||na_y,False,,,False,,,True,1.5685774728190564e-28,0.0314590818881195,1
co_na,co_nd,co_na||co_nd,False,,,False,,,True,1.6000732797123603e-28,0.0352800636162557,1
na_mn,co_zn,na_mn||co_zn,False,,,False,,,True,1.6966842281306307e-28,0.0294031376067351,1
na_ca,co_na,na_ca||co_na,False,,,False,,,True,1.7583481245874082e-28,0.0323146826750949,1
na_ti,si_ti,na_ti||si_ti,False,,,False,,,True,1.9206020151036163e-28,0.0243334324843106,1
si_ba,cr_na,si_ba||cr_na,False,,,False,,,True,1.948206987594307e-28,0.0296474998753953,1
na_ni,k_na,na_ni||k_na,False,,,False,,,True,1.9662542209973043e-28,0.0342534526895252,1
y_ti,nd_ba,y_ti||nd_ba,False,,,False,,,True,2.137147223233162e-28,0.0327963128827311,1
nd_v,nd_ba,nd_v||nd_ba,False,,,False,,,True,2.2511137921672126e-28,0.0421267898098596,1
v_mn,nd_ba,v_mn||nd_ba,False,,,False,,,True,2.5368574627888955e-28,0.0318982171613008,1
na_mn,k_zn,na_mn||k_zn,False,,,False,,,True,2.6588474166323944e-28,0.0302971650902786,1
ni_y,nd_ba,ni_y||nd_ba,False,,,False,,,True,2.7855695053562664e-28,0.0319565353358963,1
ti_mn,na_ni,ti_mn||na_ni,False,,,False,,,True,2.898903641054786e-28,0.0206064090326436,1
nd_ni,nd_ba,nd_ni||nd_ba,False,,,False,,,True,2.908888009881244e-28,0.0404676325189291,1
cr_v,nd_ba,cr_v||nd_ba,False,,,False,,,True,3.599717351185992e-28,0.03168900970383,1
cr_ba,cr_na,cr_ba||cr_na,False,,,False,,,True,3.7768974906076334e-28,0.0323949175298723,1
nd_ni,k_na,nd_ni||k_na,False,,,False,,,True,3.917723440876448e-28,0.037438903192981,1
k_v,cr_na,k_v||cr_na,False,,,False,,,True,3.989468352641101e-28,0.0315602029053735,1
ba_ni,cr_na,ba_ni||cr_na,False,,,False,,,True,4.096757382942767e-28,0.0295727071521158,1
ti_ca,na_ti,ti_ca||na_ti,False,,,False,,,True,4.327022319813652e-28,0.0233060411111807,1
na_mn,si_ba,na_mn||si_ba,False,,,False,,,True,4.661459566612294e-28,0.0299883848813594,1
mn_cu,co_nd,mn_cu||co_nd,False,,,False,,,True,4.720829404519242e-28,0.0354525541866879,1
co_ni,nd_ba,co_ni||nd_ba,False,,,False,,,True,5.57456844292305e-28,0.030772187269245,1
na_zn,nd_ba,na_zn||nd_ba,False,,,False,,,True,5.593304056127654e-28,0.0352333088972857,1
sc_y,co_nd,sc_y||co_nd,False,,,False,,,True,5.645097222082797e-28,0.0349996188521884,1
na_mn,cr_ba,na_mn||cr_ba,False,,,False,,,True,5.709524063062489e-28,0.0327801586261577,1
na_mn,k_v,na_mn||k_v,False,,,False,,,True,6.0771241058763725e-28,0.0314900261315108,1
nd_mn,cr_na,nd_mn||cr_na,False,,,False,,,True,6.156807421845989e-28,0.0348776599386652,1
y_ca,co_nd,y_ca||co_nd,False,,,False,,,True,7.148471242618621e-28,0.0352781203315793,1
na_ni,cr_v,na_ni||cr_v,False,,,False,,,True,7.862137755091288e-28,0.022233656560215,1
sc_y,nd_ba,sc_y||nd_ba,False,,,False,,,True,7.9799360190665195e-28,0.0333785623171104,1
si_ni,nd_ba,si_ni||nd_ba,False,,,False,,,True,8.731421619707289e-28,0.030565962043904,1
co_ca,nd_ba,co_ca||nd_ba,False,,,False,,,True,9.50885194944872e-28,0.0304953341623687,1
na_ti,k_na,na_ti||k_na,False,,,False,,,True,1.014307817383302e-27,0.0365997041811704,1
na_mn,ba_ni,na_mn||ba_ni,False,,,False,,,True,1.0395124216989357e-27,0.0299635319245404,1
ni_ti,na_ni,ni_ti||na_ni,False,,,False,,,True,1.0488996345693473e-27,0.0193313723119203,1
na_ni,si_ni,na_ni||si_ni,False,,,False,,,True,1.0775613457670887e-27,0.019261500586057,1
y_ti,co_nd,y_ti||co_nd,False,,,False,,,True,1.100019504332939e-27,0.0343156596067527,1
nd_v,k_na,nd_v||k_na,False,,,False,,,True,1.2481981952700731e-27,0.0389425827057577,1
ni_cu,nd_ba,ni_cu||nd_ba,False,,,False,,,True,1.2715525826455856e-27,0.0312013786329232,1
na_ti,co_ni,na_ti||co_ni,False,,,False,,,True,1.2896337058033504e-27,0.0228905259295595,1
v_mn,na_ti,v_mn||na_ti,False,,,False,,,True,1.3782484755085816e-27,0.0252718717827536,1
si_ti,nd_ba,si_ti||nd_ba,False,,,False,,,True,1.4136760822756258e-27,0.0308692867429166,1
na_ti,sc_y,na_ti||sc_y,False,,,False,,,True,1.5279340429069315e-27,0.0279526710129114,1
na_ti,cr_v,na_ti||cr_v,False,,,False,,,True,1.531531448963468e-27,0.0248466662458029,1
cr_cu,co_na,cr_cu||co_na,False,,,False,,,True,1.6410023299925e-27,0.025102383893978,1
ti_ca,na_ni,ti_ca||na_ni,False,,,False,,,True,1.6546996728296858e-27,0.0191426670356923,1
na_ni,co_ni,na_ni||co_ni,False,,,False,,,True,1.6938818659107205e-27,0.0189737293460065,1
